time,i082_ergs_per_cm2_per_s,i082_W_per_m2,i082_ph_flux
1978-01-03T00:22:33,0.02666,2.666e-05,187893366766.96408
1978-01-03T00:32:12,0.02666,2.666e-05,187893366766.96408
1978-01-03T01:10:06,0.02337,2.337e-05,164706225856.86234
1978-01-03T01:22:44,0.02432,2.432e-05,171401600891.69415
1978-01-03T01:37:14,0.02463,2.463e-05,173586407482.0077
1978-01-03T01:51:17,0.02733,2.733e-05,192615368107.31915
1978-01-03T02:03:47,0.03014,3.014e-05,212419582684.03214
1978-01-03T02:12:54,0.03592,3.592e-05,253155653948.58777
1978-01-03T02:17:49,0.02911,2.911e-05,205160386593.6356
1978-01-03T02:25:49,0.03655,3.655e-05,257595744761.16043
1978-01-03T03:01:18,0.03795,3.795e-05,267462613233.54413
1978-01-03T03:13:05,0.03319,3.319e-05,233915260427.4395
1978-01-03T03:15:03,0.04462,4.462e-05,314471193741.258
1978-01-03T03:26:20,0.03394,3.394e-05,239201082823.3593
1978-01-03T03:27:26,0.04045,4.045e-05,285082021219.94366
1978-01-03T03:29:18,0.02723,2.723e-05,191910591787.8632
1978-01-03T03:39:46,0.02204,2.204e-05,155332700808.09784
1978-01-03T03:41:27,0.0339,3.39e-05,238919172295.57697
1978-01-03T03:43:11,0.02844,2.844e-05,200438385253.2805
1978-01-03T03:47:27,0.01783,1.783e-05,125661617759.0011
1978-01-03T03:50:40,0.03258,3.258e-05,229616124878.75803
1978-01-03T03:53:08,0.02493,2.493e-05,175700736440.37564
1978-01-03T04:00:32,0.01876,1.876e-05,132216037529.94173
1978-01-03T04:07:06,0.02312,2.312e-05,162944285058.2224
1978-01-03T04:13:43,0.01867,1.867e-05,131581738842.43132
1978-01-03T04:20:43,0.02473,2.473e-05,174291183801.46365
1978-01-03T04:27:38,0.02009,2.009e-05,141589562578.70624
1978-01-03T04:33:06,0.02636,2.636e-05,185779037808.59613
1978-01-03T04:37:34,0.01697,1.697e-05,119600541411.67969
1978-01-03T04:50:15,0.01736,1.736e-05,122349169057.558
1978-01-03T05:02:49,0.01817,1.817e-05,128057857245.15144
1978-01-03T05:17:22,0.01947,1.947e-05,137219949398.07918
1978-01-03T05:17:47,0.01521,1.521e-05,107196478189.25446
1978-01-03T05:28:59,0.01376,1.376e-05,96977221557.14276
1978-01-03T05:30:54,0.01818,1.818e-05,128128334877.09705
1978-01-03T05:41:58,0.0149,1.49e-05,105011671598.94092
1978-01-03T05:44:25,0.0202,2.02e-05,142364816530.10782
1978-01-03T05:48:07,0.01311,1.311e-05,92396175480.67888
1978-01-03T05:56:01,0.01575,1.575e-05,111002270314.31674
1978-01-03T05:58:15,0.02153,2.153e-05,151738341578.87238
1978-01-03T06:09:36,0.01704,1.704e-05,120093884835.29886
1978-01-03T06:11:46,0.02552,2.5520000000000003e-05,179858916725.16595
1978-01-03T06:13:07,0.02099,2.099e-05,147932549453.81006
1978-01-03T06:19:28,0.03052,3.052e-05,215097732697.96487
1978-01-03T06:19:28,0.02552,2.5520000000000003e-05,179858916725.16595
1978-01-03T06:22:20,0.01711,1.711e-05,120587228258.91806
1978-01-03T06:31:28,0.01817,1.817e-05,128057857245.15144
1978-01-03T06:43:27,0.02676,2.676e-05,188598143086.42004
1978-01-03T06:55:37,0.02444,2.444e-05,172247332475.04135
1978-01-03T06:57:44,0.03112,3.112e-05,219326390614.70078
1978-01-03T07:10:00,0.02795,2.795e-05,196984981287.9462
1978-01-03T07:10:04,0.02236,2.2360000000000003e-05,157587985030.357
1978-01-03T07:22:32,0.0243,2.43e-05,171260645627.80295
1978-01-03T07:22:38,0.0191,1.91e-05,134612277016.09204
1978-01-03T07:34:02,0.01976,1.976e-05,139263800724.5015
1978-01-03T07:36:35,0.05598,5.598e-05,394533783631.4573
1978-01-03T07:37:11,0.0254,2.54e-05,179013185141.81876
1978-01-03T07:43:15,0.04385,4.385e-05,309044416081.44696
1978-01-03T07:45:47,0.03583,3.583e-05,252521355261.0774
1978-01-03T07:49:44,0.02778,2.778e-05,195786861544.87103
1978-01-03T07:50:10,0.05574,5.574e-05,392842320464.7628
1978-01-03T07:54:21,0.0228,2.28e-05,160689000835.9633
1978-01-03T07:57:46,0.04815,4.815e-05,339349797818.054
1978-01-03T08:00:16,0.03681,3.681e-05,259428163191.746
1978-01-03T08:05:18,0.0204,2.04e-05,143774369169.01978
1978-01-03T08:05:30,0.02857,2.8570000000000003e-05,201354594468.5733
1978-01-03T08:08:10,0.07157,7.157e-05,504408411834.6444
1978-01-03T08:10:21,0.02391,2.391e-05,168512017981.92465
1978-01-03T08:13:58,0.01899,1.899e-05,133837023064.69046
